timestamp,speed,x,y,z
1749238931.1190066,49.6088,691.425,74.0192,976.841
1749238931.1258063,49.6088,691.425,74.0192,976.841
1749238931.1318436,49.7189,691.921,74.0193,976.842
1749238931.1388423,49.829,692.419,74.0194,976.842
1749238931.1443558,49.829,692.419,74.0194,976.842
1749238931.1522152,49.9392,692.917,74.0195,976.843
1749238931.1582181,50.0495,693.417,74.0195,976.844
1749238931.1652362,50.0495,693.417,74.0195,976.844
1749238931.1717448,50.1598,693.918,74.0196,976.845
1749238931.1787646,50.2701,694.42,74.0196,976.845
1749238931.185278,50.2701,694.42,74.0196,976.845
1749238931.1915927,50.1097,694.922,74.0196,976.846
1749238931.1983001,49.9497,695.423,74.0196,976.847
1749238931.2058144,49.9497,695.423,74.0196,976.847
1749238931.2123241,49.7902,695.922,74.0196,976.848
1749238931.2184346,49.6312,696.419,74.0196,976.848
1749238931.224949,49.6312,696.419,74.0196,976.848
1749238931.2324586,49.4727,696.915,74.0197,976.849
1749238931.2384827,49.583,697.41,74.0197,976.85
1749238931.2449923,49.583,697.41,74.0197,976.85
1749238931.2524993,49.6933,697.906,74.0198,976.851
1749238931.2585151,49.8036,698.403,74.0198,976.851
1749238931.2650251,49.8036,698.403,74.0198,976.851
1749238931.2720437,49.914,698.902,74.0197,976.852
1749238931.277554,50.0244,699.401,74.0197,976.853
1749238931.2851648,50.0244,699.401,74.0197,976.853
1749238931.2919776,50.1347,699.902,74.0196,976.853
1749238931.2981808,50.245,700.403,74.0196,976.854
1749238931.3051996,50.245,700.403,74.0196,976.854
1749238931.3117056,50.3552,700.906,74.0195,976.855
1749238931.3182547,50.4653,701.41,74.0193,976.856
1749238931.3247652,50.4653,701.41,74.0193,976.856
1749238931.332272,50.5753,701.915,74.0192,976.856
1749238931.3382702,50.4136,702.421,74.0191,976.857
1749238931.3447936,50.4136,702.421,74.0191,976.857
1749238931.3523023,50.2523,702.925,74.0189,976.858
1749238931.3583047,50.0913,703.427,74.0188,976.859
1749238931.3648384,50.0913,703.427,74.0188,976.859
1749238931.3723788,49.9308,703.927,74.0188,976.859
1749238931.3783813,49.7707,704.426,74.0187,976.86
1749238931.3844006,49.7707,704.426,74.0187,976.86
1749238931.3924239,49.6111,704.924,74.0188,976.861
1749238931.3984232,49.452,705.419,74.0188,976.862
1749238931.4054422,49.452,705.419,74.0188,976.862
1749238931.412318,49.2935,705.913,74.0188,976.862
1749238931.4188282,49.1354,706.406,74.0189,976.863
1749238931.4251585,49.1354,706.406,74.0189,976.863
1749238931.4320755,48.978,706.897,74.019,976.864
1749238931.4390783,49.088,707.386,74.0191,976.864
1749238931.4450922,49.088,707.386,74.0191,976.864
1749238931.4526927,49.1981,707.877,74.0192,976.865
1749238931.4586916,49.3083,708.369,74.0193,976.866
1749238931.465707,49.3083,708.369,74.0193,976.866
1749238931.472714,49.4186,708.863,74.0194,976.867
1749238931.4787128,49.529,709.357,74.0195,976.867
1749238931.4852238,49.529,709.357,74.0195,976.867
1749238931.4916031,49.6394,709.853,74.0195,976.868
1749238931.4986188,49.7499,710.349,74.0195,976.869
1749238931.504949,49.7499,710.349,74.0195,976.869
1749238931.5124552,49.8603,710.847,74.0195,976.87
1749238931.5186772,49.9708,711.346,74.0194,976.87
1749238931.5257027,49.9708,711.346,74.0194,976.87
1749238931.5317585,50.0812,711.846,74.0194,976.871
1749238931.5392764,50.1915,712.347,74.0193,976.872
1749238931.5457857,50.1915,712.347,74.0193,976.872
1749238931.5518272,50.3017,712.85,74.0192,976.872
1749238931.5583959,50.4119,713.353,74.0191,976.873
1749238931.5649047,50.4119,713.353,74.0191,976.873
1749238931.57241,50.5219,713.858,74.019,976.874
1749238931.578423,50.6319,714.363,74.0189,976.875
1749238931.5849357,50.6319,714.363,74.0189,976.875
1749238931.5924432,50.4699,714.869,74.0188,976.875
1749238931.5994596,50.3082,715.374,74.0187,976.876
1749238931.6059701,50.3082,715.374,74.0187,976.876
1749238931.6124747,50.147,715.877,74.0186,976.877
1749238931.618486,49.9861,716.378,74.0186,976.878
1749238931.625517,49.9861,716.378,74.0186,976.878
1749238931.6327715,49.8257,716.877,74.0185,976.878
1749238931.6387956,49.9351,717.376,74.0186,976.879
1749238931.646309,49.9351,717.376,74.0186,976.879
1749238931.6518126,50.0446,717.875,74.0186,976.88
1749238931.6588128,50.154,718.376,74.0186,976.881
1749238931.6653407,50.154,718.376,74.0186,976.881
1749238931.6723545,50.2635,718.878,74.0187,976.881
1749238931.6783576,50.373,719.381,74.0187,976.882
1749238931.6856897,50.373,719.381,74.0187,976.882
1749238931.692197,50.4824,719.885,74.0187,976.883
1749238931.6992016,50.3206,720.389,74.0188,976.883
1749238931.705214,50.3206,720.389,74.0188,976.883
1749238931.7122288,50.1592,720.892,74.0188,976.884
1749238931.718737,49.9983,721.393,74.0189,976.885
1749238931.7255926,49.9983,721.393,74.0189,976.885
1749238931.7326112,49.838,721.893,74.0189,976.886
1749238931.7386138,49.6782,722.391,74.019,976.886
1749238931.745335,49.6782,722.391,74.019,976.886
1749238931.752347,49.7879,722.887,74.0192,976.887
1749238931.7593517,49.8977,723.385,74.0193,976.888
1749238931.7653656,49.8977,723.385,74.0193,976.888
1749238931.7723799,50.0077,723.885,74.0194,976.889
1749238931.7785792,50.1177,724.385,74.0195,976.889
1749238931.786593,50.1177,724.385,74.0195,976.889
1749238931.7920966,50.2278,724.886,74.0195,976.89
1749238931.7990994,50.0674,725.388,74.0196,976.891
1749238931.8066084,50.0674,725.388,74.0196,976.891
1749238931.8121116,49.9075,725.888,74.0196,976.892
1749238931.8191326,49.7481,726.387,74.0197,976.892
1749238931.8261485,49.7481,726.387,74.0197,976.892
1749238931.832654,49.5893,726.884,74.0197,976.893
1749238931.8386786,49.6997,727.38,74.0198,976.894
1749238931.8461907,49.6997,727.38,74.0198,976.894
1749238931.8526943,49.8102,727.877,74.0199,976.894
1749238931.8587115,49.9208,728.375,74.0199,976.895
1749238931.866223,49.9208,728.375,74.0199,976.895
1749238931.8727317,50.0314,728.875,74.0199,976.896
1749238931.8792634,50.142,729.375,74.0199,976.897
1749238931.8857718,50.142,729.375,74.0199,976.897
1749238931.8921003,50.2526,729.877,74.0198,976.897
1749238931.8990808,50.0925,730.379,74.0197,976.898
1749238931.9055884,50.0925,730.379,74.0197,976.898
1749238931.9120948,49.9329,730.88,74.0196,976.899
1749238931.9190555,49.7737,731.379,74.0196,976.9
1749238931.925138,49.7737,731.379,74.0196,976.9
1749238931.9321508,49.6149,731.876,74.0195,976.9
1749238931.9386606,49.4566,732.372,74.0195,976.901
1749238931.9456918,49.4566,732.372,74.0195,976.901
1749238931.952916,49.567,732.867,74.0195,976.902
1749238931.9594252,49.6774,733.363,74.0195,976.903
1749238931.965935,49.6774,733.363,74.0195,976.903
1749238931.9724393,49.7879,733.86,74.0194,976.903
1749238931.9799473,49.8982,734.358,74.0194,976.904
1749238931.9864752,49.8982,734.358,74.0194,976.904
1749238931.9939837,50.0086,734.857,74.0193,976.905
1749238931.9999838,50.1189,735.358,74.0192,976.905
1749238932.006001,50.1189,735.358,74.0192,976.905
1749238932.0125077,50.2291,735.859,74.0191,976.906
1749238932.019562,50.3391,736.362,74.019,976.907
1749238932.0260398,50.3391,736.362,74.019,976.907
1749238932.0330622,50.4491,736.866,74.0188,976.908
1749238932.0390613,50.559,737.371,74.0187,976.908
1749238932.0460732,50.559,737.371,74.0187,976.908
1749238932.052976,50.3971,737.876,74.0186,976.909
1749238932.0599773,50.2356,738.38,74.0185,976.91
1749238932.065995,50.2356,738.38,74.0185,976.91
1749238932.0730147,50.0745,738.882,74.0184,976.911
1749238932.0795176,49.9138,739.383,74.0184,976.911
1749238932.0863588,49.9138,739.383,74.0184,976.911
1749238932.0928848,49.7536,739.881,74.0184,976.912
1749238932.0998864,49.5938,740.378,74.0184,976.913
1749238932.1064045,49.5938,740.378,74.0184,976.913
1749238932.112909,49.4346,740.874,74.0185,976.914
1749238932.1199281,49.2758,741.368,74.0186,976.914
1749238932.126438,49.2758,741.368,74.0186,976.914
1749238932.1332264,49.1177,741.86,74.0187,976.915
1749238932.1397405,48.9601,742.35,74.0189,976.916
1749238932.1462493,48.9601,742.35,74.0189,976.916
1749238932.1526964,48.8031,742.839,74.0191,976.916
1749238932.160722,48.9131,743.327,74.0193,976.917
1749238932.1672356,48.9131,743.327,74.0193,976.917
1749238932.172744,49.0232,743.817,74.0194,976.918
1749238932.1797957,49.1335,744.307,74.0196,976.919
1749238932.186304,49.1335,744.307,74.0196,976.919
1749238932.1928003,49.2438,744.798,74.0197,976.919
1749238932.199327,49.3543,745.291,74.0198,976.92
1749238932.206842,49.3543,745.291,74.0198,976.92
1749238932.2128985,49.4649,745.785,74.0199,976.921
1749238932.2194073,49.5755,746.28,74.0199,976.922
1749238932.2259154,49.5755,746.28,74.0199,976.922
1749238932.2324636,49.6862,746.776,74.0199,976.922
1749238932.239498,49.7968,747.273,74.0199,976.923
1749238932.2460072,49.7968,747.273,74.0199,976.923
1749238932.2530234,49.9074,747.771,74.0198,976.924
1749238932.2600346,50.018,748.271,74.0198,976.924
1749238932.2665513,50.018,748.271,74.0198,976.924
1749238932.2729843,50.1284,748.771,74.0197,976.925
1749238932.279162,50.2388,749.273,74.0195,976.926
1749238932.28618,50.2388,749.273,74.0195,976.926
1749238932.2926848,50.349,749.776,74.0194,976.927
1749238932.2996862,50.4592,750.28,74.0192,976.927
1749238932.3065743,50.4592,750.28,74.0192,976.927
1749238932.3130782,50.2979,750.784,74.0191,976.928
1749238932.321093,50.137,751.287,74.0189,976.929
1749238932.3271053,50.137,751.287,74.0189,976.929
1749238932.3326125,49.9764,751.788,74.0188,976.93
1749238932.3391218,49.8162,752.287,74.0187,976.93
1749238932.3476446,49.8162,752.287,74.0187,976.93
1749238932.3531504,49.6564,752.785,74.0187,976.931
1749238932.359151,49.766,753.282,74.0187,976.932
1749238932.3661678,49.766,753.282,74.0187,976.932
1749238932.3731859,49.8755,753.78,74.0187,976.933
1749238932.3791857,49.985,754.279,74.0186,976.933
1749238932.386713,49.985,754.279,74.0186,976.933
1749238932.3927333,50.0945,754.779,74.0186,976.934
1749238932.3997343,50.204,755.28,74.0186,976.935
1749238932.406349,50.204,755.28,74.0186,976.935
1749238932.4128616,50.3135,755.783,74.0186,976.935
1749238932.419371,50.4229,756.286,74.0186,976.936
1749238932.426393,50.4229,756.286,74.0186,976.936
1749238932.4329026,50.5323,756.791,74.0185,976.937
1749238932.4394138,50.6417,757.296,74.0185,976.938
1749238932.446929,50.6417,757.296,74.0185,976.938
1749238932.4534352,50.751,757.803,74.0185,976.938
1749238932.459528,50.5881,758.31,74.0185,976.939
1749238932.467038,50.5881,758.31,74.0185,976.939
1749238932.4735477,50.4257,758.816,74.0185,976.94
1749238932.479055,50.2638,759.32,74.0185,976.941
1749238932.485562,50.2638,759.32,74.0185,976.941
1749238932.492578,50.1024,759.822,74.0186,976.941
1749238932.4996002,49.9416,760.322,74.0187,976.942
1749238932.5071104,49.9416,760.322,74.0187,976.942
1749238932.5136168,49.7813,760.821,74.0188,976.943
1749238932.5191262,49.6216,761.318,74.019,976.944
1749238932.5266333,49.6216,761.318,74.019,976.944
1749238932.5328827,49.4625,761.814,74.0191,976.944
1749238932.5391562,49.3041,762.308,74.0193,976.945
1749238932.5466657,49.3041,762.308,74.0193,976.945
1749238932.5529754,49.1464,762.8,74.0195,976.946
1749238932.5599916,49.2566,763.292,74.0197,976.946
1749238932.5665014,49.2566,763.292,74.0197,976.946
1749238932.5730126,49.3671,763.784,74.0199,976.947
1749238932.5800238,49.4777,764.278,74.02,976.948
1749238932.5865364,49.4777,764.278,74.02,976.948
1749238932.5926764,49.5885,764.773,74.0201,976.949
1749238932.5991836,49.6993,765.269,74.0202,976.949
1749238932.6066957,49.6993,765.269,74.0202,976.949
1749238932.6132011,49.8103,765.766,74.0202,976.95
1749238932.6197097,49.9213,766.264,74.0202,976.951
1749238932.6264906,49.9213,766.264,74.0202,976.951
1749238932.6339993,50.0324,766.764,74.0202,976.952
1749238932.6399982,50.1434,767.265,74.0201,976.952
1749238932.6472175,50.1434,767.265,74.0201,976.952
1749238932.653731,50.2544,767.766,74.02,976.953
1749238932.6607306,50.0946,768.269,74.0199,976.954
1749238932.6670356,50.0946,768.269,74.0199,976.954
1749238932.673541,49.9352,768.769,74.0198,976.955
1749238932.6810548,49.7763,769.268,74.0197,976.955
1749238932.6865668,49.7763,769.268,74.0197,976.955
1749238932.6933522,49.6177,769.766,74.0196,976.956
1749238932.6993525,49.4595,770.262,74.0195,976.957
1749238932.7063653,49.4595,770.262,74.0195,976.957
1749238932.7133799,49.3017,770.756,74.0194,976.957
1749238932.7198884,49.4121,771.249,74.0194,976.958
1749238932.7264736,49.4121,771.249,74.0194,976.958
1749238932.7334936,49.5226,771.744,74.0193,976.959
1749238932.7394934,49.6329,772.239,74.0193,976.96
1749238932.7470324,49.6329,772.239,74.0193,976.96
1749238932.7540495,49.7433,772.736,74.0192,976.96
1749238932.7605517,49.8535,773.234,74.0191,976.961
1749238932.7665546,49.8535,773.234,74.0191,976.961
1749238932.7731073,49.9636,773.733,74.019,976.962
1749238932.7793646,50.0736,774.233,74.0189,976.963
1749238932.7868783,50.0736,774.233,74.0189,976.963
1749238932.793387,50.1835,774.734,74.0188,976.963
1749238932.8006864,50.2933,775.237,74.0186,976.964
1749238932.8069599,50.2933,775.237,74.0186,976.964
1749238932.8134677,50.1321,775.739,74.0185,976.965
1749238932.8209794,49.9713,776.24,74.0184,976.966
1749238932.827493,49.9713,776.24,74.0184,976.966
1749238932.834249,49.8109,776.74,74.0184,976.966
1749238932.8407624,49.6509,777.238,74.0183,976.967
1749238932.8464901,49.6509,777.238,74.0183,976.967
1749238932.8539317,49.4914,777.734,74.0184,976.968
1749238932.8599436,49.3323,778.228,74.0184,976.968
1749238932.8664567,49.3323,778.228,74.0184,976.968
1749238932.872968,49.4416,778.722,74.0185,976.969
1749238932.8799784,49.5509,779.216,74.0186,976.97
1749238932.8869853,49.5509,779.216,74.0186,976.97
1749238932.893995,49.6604,779.712,74.0187,976.971
1749238932.900032,49.7698,780.209,74.0188,976.971
1749238932.9071836,49.7698,780.209,74.0188,976.971
1749238932.9126933,49.8793,780.707,74.0188,976.972
1749238932.9207094,49.9889,781.206,74.0189,976.973
1749238932.9272223,49.9889,781.206,74.0189,976.973
1749238932.9337335,50.0985,781.706,74.0189,976.974
1749238932.9407337,50.2081,782.207,74.019,976.974
1749238932.946769,50.2081,782.207,74.019,976.974
1749238932.9542766,50.3177,782.71,74.019,976.975
1749238932.9607792,50.4273,783.213,74.0191,976.976
1749238932.9672673,50.4273,783.213,74.0191,976.976
1749238932.973781,50.2658,783.717,74.0191,976.977
1749238932.9807804,50.1047,784.219,74.0191,976.977
1749238932.9863744,50.1047,784.219,74.0191,976.977
1749238932.994164,49.9441,784.72,74.0191,976.978
1749238932.9993205,49.7841,785.219,74.0192,976.979
1749238933.0074103,49.7841,785.219,74.0192,976.979
1749238933.0139236,49.6246,785.716,74.0193,976.979
1749238933.0209365,49.7344,786.212,74.0194,976.98
1749238933.027462,49.7344,786.212,74.0194,976.98
1749238933.0334694,49.8443,786.71,74.0195,976.981
1749238933.0394692,49.9543,787.208,74.0195,976.982
1749238933.0469906,49.9543,787.208,74.0195,976.982
1749238933.0535688,50.0644,787.708,74.0196,976.982
1749238933.060569,50.1746,788.209,74.0196,976.983
1749238933.0674577,50.1746,788.209,74.0196,976.983
1749238933.0739675,50.2848,788.711,74.0196,976.984
1749238933.0809674,50.395,789.214,74.0196,976.985
1749238933.0874832,50.395,789.214,74.0196,976.985
1749238933.0934653,50.5052,789.718,74.0196,976.985
1749238933.10004,50.6155,790.224,74.0195,976.986
1749238933.107122,50.6155,790.224,74.0195,976.986
1749238933.1141384,50.7256,790.73,74.0194,976.987
1749238933.1207137,50.5637,791.237,74.0193,976.987
1749238933.1267233,50.5637,791.237,74.0193,976.987
1749238933.1342525,50.4022,791.743,74.0192,976.988
1749238933.1407752,50.2411,792.246,74.0192,976.989
1749238933.146966,50.2411,792.246,74.0192,976.989
1749238933.1544116,50.0805,792.748,74.0192,976.99
1749238933.160928,49.9204,793.249,74.0191,976.99
1749238933.1684406,49.9204,793.249,74.0191,976.99
1749238933.1744387,49.7607,793.747,74.0191,976.991
1749238933.1810045,49.6016,794.244,74.0192,976.992
1749238933.1870139,49.6016,794.244,74.0192,976.992
1749238933.1937575,49.4431,794.74,74.0192,976.993
1749238933.200656,49.285,795.234,74.0193,976.993
1749238933.2066646,49.285,795.234,74.0193,976.993
1749238933.2141848,49.1276,795.726,74.0194,976.994
1749238933.2207026,49.238,796.218,74.0195,976.995
1749238933.2270606,49.238,796.218,74.0195,976.995
1749238933.2340739,49.3485,796.71,74.0195,976.996
1749238933.2405798,49.4591,797.204,74.0196,976.996
1749238933.2475903,49.4591,797.204,74.0196,976.996
1749238933.253762,49.5698,797.699,74.0196,976.997
1749238933.260763,49.6805,798.195,74.0196,976.998
1749238933.267551,49.6805,798.195,74.0196,976.998
1749238933.2740617,49.7912,798.692,74.0196,976.998
1749238933.2805645,49.9019,799.19,74.0196,976.999
1749238933.2875862,49.9019,799.19,74.0196,976.999
1749238933.294097,50.0125,799.689,74.0195,977.0
1749238933.3005984,50.1231,800.19,74.0194,977.001
1749238933.307516,50.1231,800.19,74.0194,977.001
1749238933.314025,50.2336,800.691,74.0193,977.001
1749238933.3210385,50.344,801.194,74.0192,977.002
1749238933.3276584,50.344,801.194,74.0192,977.002
1749238933.3337157,50.1833,801.698,74.0191,977.003
1749238933.3412218,50.023,802.199,74.019,977.004
1749238933.3470552,50.023,802.199,74.019,977.004
1749238933.3545785,49.863,802.699,74.0189,977.004
1749238933.3605776,49.7034,803.197,74.0188,977.005
1749238933.3674185,49.7034,803.197,74.0188,977.005
1749238933.3734345,49.5442,803.694,74.0188,977.006
1749238933.380939,49.3855,804.189,74.0188,977.007
1749238933.3874571,49.3855,804.189,74.0188,977.007
1749238933.3934736,49.2272,804.683,74.0188,977.007
1749238933.400978,49.0695,805.174,74.0189,977.008
1749238933.40749,49.0695,805.174,74.0189,977.008
1749238933.4142308,48.9122,805.665,74.019,977.009
1749238933.4213214,48.7554,806.153,74.0191,977.009
1749238933.4273286,48.7554,806.153,74.0191,977.009
1749238933.4343388,48.8654,806.641,74.0192,977.01
1749238933.4408457,48.9754,807.13,74.0193,977.011
1749238933.4468517,48.9754,807.13,74.0193,977.011
1749238933.4543877,49.0855,807.62,74.0194,977.012
1749238933.4609687,49.1957,808.111,74.0195,977.012
1749238933.4671893,49.1957,808.111,74.0195,977.012
1749238933.4742033,49.306,808.603,74.0195,977.013
1749238933.480718,49.4162,809.096,74.0195,977.014
1749238933.4870915,49.4162,809.096,74.0195,977.014
1749238933.4941087,49.5265,809.591,74.0195,977.015
1749238933.5011227,49.6367,810.086,74.0195,977.015
1749238933.5076308,49.6367,810.086,74.0195,977.015
1749238933.5141544,49.7469,810.583,74.0195,977.016
1749238933.5212097,49.8571,811.081,74.0194,977.017
1749238933.5282211,49.8571,811.081,74.0194,977.017
1749238933.5342355,49.9671,811.58,74.0193,977.018
1749238933.5407445,50.0771,812.08,74.0192,977.018
1749238933.547133,50.0771,812.08,74.0192,977.018
1749238933.5541465,50.187,812.581,74.0191,977.019
1749238933.56118,50.2968,813.083,74.019,977.02
1749238933.5671866,50.2968,813.083,74.019,977.02
1749238933.5736995,50.4065,813.587,74.0189,977.02
1749238933.5807004,50.245,814.091,74.0188,977.021
1749238933.5873523,50.245,814.091,74.0188,977.021
1749238933.5938647,50.0838,814.593,74.0187,977.022
1749238933.6008658,49.9231,815.093,74.0187,977.023
1749238933.6076837,49.9231,815.093,74.0187,977.023
1749238933.61393,49.7627,815.592,74.0186,977.023
1749238933.6206434,49.6029,816.089,74.0186,977.024
1749238933.6276715,49.6029,816.089,74.0186,977.024
1749238933.6337223,49.7122,816.586,74.0186,977.025
1749238933.640724,49.8216,817.083,74.0187,977.026
1749238933.6474948,49.8216,817.083,74.0187,977.026
1749238933.6540036,49.931,817.581,74.0187,977.026
1749238933.6610148,50.0404,818.081,74.0187,977.027
1749238933.6678848,50.1499,818.582,74.0188,977.028
1749238933.6739037,50.1499,818.582,74.0188,977.028
1749238933.6809046,50.2594,819.083,74.0188,977.029
1749238933.688099,50.2594,819.083,74.0188,977.029
1749238933.6947196,50.3689,819.586,74.0188,977.029
1749238933.700717,50.4785,820.09,74.0188,977.03
1749238933.7066722,50.4785,820.09,74.0188,977.03
1749238933.7136884,50.588,820.595,74.0188,977.031
1749238933.7206998,50.6975,821.101,74.0188,977.031
1749238933.7277043,50.6975,821.101,74.0188,977.031
1749238933.7342465,50.5351,821.608,74.0188,977.032
1749238933.7407527,50.3731,822.113,74.0188,977.033
1749238933.7477622,50.3731,822.113,74.0188,977.033
1749238933.7544074,50.2117,822.616,74.0188,977.034
1749238933.7609186,50.0507,823.118,74.0189,977.034
1749238933.768058,50.0507,823.118,74.0189,977.034
1749238933.7740645,49.8903,823.618,74.019,977.035
1749238933.7805877,49.7305,824.116,74.0191,977.036
1749238933.7878795,49.7305,824.116,74.0191,977.036
1749238933.7944138,49.5713,824.613,74.0192,977.037
1749238933.8009253,49.4127,825.108,74.0194,977.037
1749238933.8072696,49.4127,825.108,74.0194,977.037
1749238933.8142886,49.2547,825.601,74.0195,977.038
1749238933.8213055,49.0974,826.093,74.0197,977.039
1749238933.8273091,49.0974,826.093,74.0197,977.039
1749238933.8337498,48.9407,826.584,74.0198,977.039
1749238933.840889,49.0514,827.073,74.02,977.04
1749238933.847899,49.0514,827.073,74.02,977.04
1749238933.8544915,49.1622,827.564,74.0201,977.041
1749238933.8616216,49.2732,828.055,74.0202,977.042
1749238933.867626,49.2732,828.055,74.0202,977.042
1749238933.8738165,49.3844,828.548,74.0203,977.042
1749238933.8808959,49.4956,829.042,74.0204,977.043
1749238933.8880525,49.4956,829.042,74.0204,977.043
1749238933.8935616,49.6068,829.537,74.0203,977.044
1749238933.9010658,49.7181,830.034,74.0203,977.045
1749238933.9075785,49.7181,830.034,74.0203,977.045
1749238933.9142287,49.8293,830.531,74.0202,977.045
1749238933.9209905,49.9404,831.03,74.0201,977.046
1749238933.9277532,49.9404,831.03,74.0201,977.046
1749238933.933826,50.0515,831.53,74.0199,977.047
1749238933.9413292,50.1624,832.031,74.0198,977.048
1749238933.9472039,50.1624,832.031,74.0198,977.048
1749238933.953715,50.2732,832.533,74.0196,977.048
1749238933.9607155,50.3838,833.036,74.0193,977.049
1749238933.9677844,50.3838,833.036,74.0193,977.049
1749238933.9738026,50.4942,833.541,74.0191,977.05
1749238933.980803,50.6044,834.046,74.0189,977.05
1749238933.9880846,50.6044,834.046,74.0189,977.05
1749238933.9941027,50.4426,834.552,74.0187,977.051
1749238934.0016086,50.2812,835.057,74.0185,977.052
1749238934.0071204,50.2812,835.057,74.0185,977.052
1749238934.01514,50.12,835.559,74.0183,977.053
1749238934.0208929,49.9591,836.06,74.0182,977.053
1749238934.0276036,49.7986,836.56,74.0181,977.054
1749238934.0347285,49.7986,836.56,74.0181,977.054
1749238934.0412295,49.6385,837.057,74.0181,977.055
1749238934.047239,49.4789,837.553,74.018,977.056
1749238934.0546043,49.4789,837.553,74.018,977.056
1749238934.0611093,49.3197,838.048,74.0181,977.056
1749238934.0676177,49.3197,838.048,74.0181,977.056
1749238934.0745323,49.161,838.54,74.0182,977.057
1749238934.081038,49.0028,839.031,74.0183,977.058
1749238934.088046,49.1121,839.522,74.0184,977.059
1749238934.0940576,49.1121,839.522,74.0184,977.059
1749238934.1011107,49.2216,840.013,74.0186,977.059
1749238934.1081147,49.3311,840.505,74.0187,977.06
1749238934.114126,49.3311,840.505,74.0187,977.06
1749238934.1216917,49.4408,840.999,74.0189,977.061
1749238934.127697,49.5505,841.493,74.019,977.061
1749238934.134279,49.5505,841.493,74.019,977.061
1749238934.1412935,49.6603,841.989,74.0191,977.062
1749238934.1482978,49.7702,842.486,74.0192,977.063
1749238934.1548147,49.7702,842.486,74.0192,977.063
1749238934.1618218,49.8801,842.984,74.0193,977.064
1749238934.168332,49.9901,843.483,74.0193,977.064
1749238934.174334,49.9901,843.483,74.0193,977.064
1749238934.1813486,50.1001,843.983,74.0194,977.065
1749238934.1883562,50.2101,844.484,74.0194,977.066
1749238934.1953697,50.2101,844.484,74.0194,977.066
1749238934.2018754,50.3201,844.987,74.0194,977.067
1749238934.2078736,50.4301,845.49,74.0194,977.067
1749238934.215064,50.4301,845.49,74.0194,977.067
1749238934.2218199,50.54,845.995,74.0193,977.068
1749238934.2278533,50.6499,846.5,74.0193,977.069
1749238934.2348912,50.6499,846.5,74.0193,977.069
1749238934.2413924,50.4879,847.007,74.0192,977.07
1749238934.2480583,50.3263,847.511,74.0192,977.07
1749238934.2545738,50.3263,847.511,74.0192,977.07
1749238934.2610762,50.1651,848.014,74.0192,977.071
1749238934.2680385,50.0044,848.515,74.0192,977.072
1749238934.2745755,50.0044,848.515,74.0192,977.072
1749238934.281078,49.8442,849.015,74.0192,977.072
1749238934.2880983,49.6846,849.513,74.0192,977.073
1749238934.2946157,49.6846,849.513,74.0192,977.073
1749238934.3011205,49.5254,850.009,74.0193,977.074
1749238934.3080316,49.3669,850.504,74.0194,977.075
1749238934.314543,49.3669,850.504,74.0194,977.075
1749238934.3215587,49.2089,850.997,74.0195,977.075
1749238934.3280654,49.0515,851.489,74.0196,977.076
1749238934.3345783,49.0515,851.489,74.0196,977.076
1749238934.3410804,49.1618,851.979,74.0197,977.077
1749238934.3481612,49.2722,852.471,74.0198,977.078
1749238934.3546681,49.2722,852.471,74.0198,977.078
1749238934.3621755,49.3827,852.964,74.0199,977.078
1749238934.3681788,49.4933,853.458,74.0199,977.079
1749238934.3748722,49.4933,853.458,74.0199,977.079
1749238934.3813775,49.604,853.953,74.0199,977.08
1749238934.3883815,49.7147,854.449,74.0199,977.081
1749238934.3943925,49.7147,854.449,74.0199,977.081
1749238934.4008973,49.8255,854.947,74.0198,977.081
1749238934.4078999,49.9362,855.445,74.0198,977.082
1749238934.414649,49.9362,855.445,74.0198,977.082
1749238934.4216714,50.0469,855.945,74.0197,977.083
1749238934.427669,50.1575,856.446,74.0195,977.083
1749238934.4341986,50.1575,856.446,74.0195,977.083
1749238934.4412131,50.268,856.948,74.0194,977.084
1749238934.4482174,50.3784,857.451,74.0193,977.085
1749238934.4542327,50.3784,857.451,74.0193,977.085
1749238934.4612463,50.4887,857.955,74.0191,977.086
1749238934.4682505,50.5989,858.461,74.0189,977.086
1749238934.4747725,50.5989,858.461,74.0189,977.086
1749238934.4808059,50.7088,858.967,74.0187,977.087
1749238934.4878135,50.8186,859.475,74.0186,977.088
1749238934.4950278,50.8186,859.475,74.0186,977.088
1749238934.5010364,50.656,859.983,74.0184,977.089
1749238934.508039,50.4936,860.489,74.0182,977.089
1749238934.5150588,50.4936,860.489,74.0182,977.089
1749238934.521068,50.3316,860.994,74.0181,977.09
1749238934.528078,50.1699,861.497,74.0181,977.091
1749238934.5345902,50.1699,861.497,74.0181,977.091
1749238934.5417292,50.0087,861.998,74.0181,977.091
1749238934.5482407,49.8479,862.498,74.0181,977.092
1749238934.5547528,49.8479,862.498,74.0181,977.092
1749238934.5615945,49.6877,862.996,74.0181,977.093
1749238934.5677664,49.5279,863.492,74.0182,977.094
1749238934.5744088,49.5279,863.492,74.0182,977.094
1749238934.5809107,49.3687,863.987,74.0184,977.094
1749238934.58794,49.4781,864.481,74.0185,977.095
1749238934.5943828,49.4781,864.481,74.0185,977.095
1749238934.600885,49.5876,864.976,74.0187,977.096
1749238934.6079047,49.6973,865.472,74.0188,977.097
1749238934.6149325,49.6973,865.472,74.0188,977.097
